# UNIQUE PLAYERS: 208
1112: 199
1: 124,119,122,125,126,127
1: 124,121,125,120,123,128
1: 120,122,126,119,125,128
1: 119,124,122,125,120,123
1: 122,119,126,127,120,123
1: 119,121,124,122,125,128
1: 125,119,124,122,121,128
1: 125,124,126,120,123,121
1: 121,125,122,124,120,123
1: 122,124,125,121,120,123
1: 122,125,124,119,123,120
1: 124,121,126,125,123,119
1: 119,124,126,122,125,127
1: 123,120,126,127,124,125
1: 124,125,123,120,122,119
1: 123,124,125,121,122,126
1: 120,123,124,125,121,122
1: 120,123,127,124,125,122
1: 119,122,121,126,125,124
1: 126,119,124,120,122,123
1: 125,124,121,123,120,119
1: 122,123,120,125,124,127
1: 122,123,120,125,124,121
1: 122,126,127,120,123,124
1: 127,126,122,119,124,125
1: 127,122,125,124,119,126
1: 119,120,123,126,122,127
1: 119,122,126,127,125,124
1: 121,123,122,120,125,124
1: 123,124,119,120,122,125
1: 125,122,123,124,121,120
1: 119,126,127,125,124,122
1: 126,119,127,124,122,125
1: 124,125,121,119,122,126
1: 120,124,121,122,125,126
1: 124,125,122,119,123,120
1: 122,126,125,120,123,124
1: 125,119,121,122,120,124
1: 127,122,123,120,119
1: 126,119,122,124,121
1: 122,128,124,125,121
1: 119,122,123,120,127
1: 119,122,123,120,124
1: 119,124,126,125,128
1: 120,126,127,124,122
1: 119,127,125,122,124
1: 119,121,122,126,125
1: 119,122,124,121,123
1: 124,123,119,122,121
1: 122,124,120,123,121
1: 119,122,124,121,128
1: 119,122,124,121,125
1: 122,124,126,125,128
1: 125,124,119,122,120
1: 125,124,119,122,121
1: 122,126,120,123,125
1: 119,122,123,120,125
1: 124,125,122,119,126
1: 124,125,122,119,123
1: 119,122,121,126,124
1: 125,122,119,120,123
1: 119,126,120,122,127
1: 124,125,123,119,122
1: 123,125,122,121,124
1: 124,122,119,125,126
1: 126,120,124,125,123
1: 122,126,119,123,124
1: 121,120,123,124,125
1: 122,126,127,120,123
1: 125,120,124,122,123
1: 123,121,124,122,119
1: 122,119,124,123,128
1: 120,121,124,123,125
1: 124,122,125,121,127
1: 121,120,123,119,124
1: 119,124,125,127,122
1: 124,121,122,125,126
1: 122,119,120,123,125
1: 126,119,122,127,124
1: 126,123,119,122,121
1: 119,127,125,124,122
1: 123,121,122,120,124
1: 121,122,125,124,119
1: 124,122,126,127,125
1: 122,124,127,126,120
1: 127,119,125,124,122
1: 124,119,122,120,123
1: 127,124,125,121,122
1: 122,128,119,127,126
1: 119,123,120,121,124
1: 119,125,120,122,126
1: 122,124,125,119,126
1: 121,125,124,122,119
1: 122,125,120,124,123
1: 124,122,120,123,125
1: 122,123,119,125,126
1: 124,122,123,120,121
1: 120,124,122,119,125
1: 119,124,123,127,122
1: 120,125,128,123,126
1: 122,127,125,124,119
1: 119,125,124,122,127
1: 119,122,125,121,124
1: 120,119,124,125,123
1: 119,120,122,123,125
1: 122,124,125,121,119
1: 120,126,122,124,125
1: 122,127,124,125,119
1: 124,125,122,128,127
1: 119,122,127,128,125
1: 119,122,127,128,124
1: 125,120,126,128,119
1: 120,122,124,123,125
1: 127,124,125,122,119
1: 127,124,125,122,126
1: 123,122,120,125,124
1: 125,124,119,120,123
1: 119,121,126,128,122
1: 125,124,121,119,122
1: 126,127,123,120,122
1: 122,120,125,121,124
1: 125,122,123,124,120
1: 120,123,121,124,126
1: 120,123,122,125,119
1: 122,119,123,120,124
1: 125,120,123,126,124
1: 122,119,123,120,125
1: 124,125,122,123,119
1: 124,126,122,125,119
1: 124,121,122,126,125
1: 119,124,125,126,127
1: 119,122,124,125,127
1: 119,122,124,125,128
1: 119,121,124,122,125
1: 120,123,121,124,125
1: 119,120,126,124,123
1: 123,125,120,124,122
1: 122,126,127,119,125
1: 124,125,126,120,123
1: 123,126,124,125,122
1: 126,127,124,125,119
1: 122,124,127,125,126
1: 124,125,122,119,121
1: 123,120,119,124,122
1: 121,119,122,124,123
1: 122,127,119,124,126
1: 126,124,122,121,125
1: 126,119,122,127,128
1: 127,126,122,124,125
1: 125,122,124,120,123
1: 126,119,124,120,123
1: 127,122,126,125,119
1: 122,124,125,123,119
1: 122,119,124,126,127
1: 122,119,124,126,125
1: 124,122,125,120,121
1: 124,122,126,125,121
1: 123,120,127,124,122
1: 122,126,119,127,125
1: 124,126,125,127,122
1: 122,125,123,120,124
1: 123,122,121,124,125
1: 122,125,120,119,124
1: 119,125,124,123,126
1: 122,124,125,127,119
1: 124,123,121,119,122
1: 126,127,119,122,125
1: 119,122,128,125,121
1: 119,122,128,125,124
1: 120,125,122,123,124
1: 121,123,120,124,125
1: 123,120,124,122,121
1: 124,125,121,122,119
1: 125,123,122,120,119
1: 126,119,125,127,120
1: 126,127,120,123,119
1: 125,123,122,120,124
1: 126,127,120,122,123
1: 120,123,122,125,126
1: 121,125,120,122,124
1: 126,119,122,127,125
1: 119,123,124,120,121
1: 120,123,124,121,125
1: 127,126,122,125,124
1: 123,119,124,125,120
1: 119,124,126,127,125
1: 122,124,127,123,120
1: 123,120,125,124,119
1: 122,119,125,124,128
1: 122,119,125,124,121
1: 122,119,125,124,120
1: 120,123,124,121,122
1: 124,122,121,120,125
1: 123,120,122,119,124
1: 126,125,120,123,122
1: 124,119,123,120,125
1: 120,126,125,119,127
1: 124,125,122,126,119
1: 119,122,127,126,124
1: 124,122,123,125,127
1: 123,120,124,121,119
1: 119,121,122,126,128
1: 120,123,124,119,122
1: 123,121,120,124,125
1: 124,122,121,125,128
1: 125,120,123,124,119
1: 119,124,125,120,121
1: 119,124,122,125,128
1: 119,124,122,125,121
1: 123,124,127,125,120
1: 122,125,127,124,126
1: 119,124,122,120,123
1: 119,122,123,124,125
1: 126,122,119,125,124
1: 119,125,126,120,122
1: 121,124,119,125,120
1: 122,126,119,125,124
1: 125,124,122,119,121
1: 125,122,123,120,128
1: 125,122,123,120,124
1: 121,124,119,127,123
1: 123,121,125,120,124
1: 124,119,122,127,121
1: 120,122,123,125,127
1: 120,123,122,127,126
1: 126,127,120,119,123
1: 123,119,120,122,126
1: 124,119,122,123,121
1: 122,127,120,126,123
1: 122,127,119,125,120
1: 119,121,124,127,126
1: 126,119,124,125,127
1: 127,120,122,124,123
1: 119,125,127,124,122
1: 120,119,128,127,122
1: 124,122,126,120,123
1: 124,125,120,121,123
1: 124,120,122,123,125
1: 122,119,124,128,121
1: 121,124,125,122,123
1: 122,127,126,125,124
1: 122,127,126,125,128
1: 122,123,120,124,119
1: 123,120,126,127,122
1: 121,122,124,125,128
1: 125,124,126,122,127
1: 127,124,122,119,125
1: 125,122,124,123,120
1: 125,122,124,123,121
1: 120,124,119,122,121
1: 120,126,125,127,122
1: 119,123,120,126,122
1: 119,126,125,124,127
1: 125,122,124,127,126
1: 126,122,125,124,120
1: 122,121,124,125,119
1: 124,125,127,120,122
1: 122,120,127,124,126
1: 120,123,126,122,127
1: 123,125,124,122,120
1: 125,124,119,123,120
1: 123,126,122,125,124
1: 124,119,122,121,125
1: 119,123,120,124,125
1: 119,123,120,124,121
1: 119,121,124,120,123
1: 122,125,126,127,124
1: 123,124,121,122,120
1: 124,125,123,119,120
1: 124,125,123,119,121
1: 122,127,126,120,123
1: 122,121,128,124,125
1: 119,124,126,121,122
1: 119,125,122,121,124
1: 123,124,125,120,122
1: 123,122,127,125,121
1: 122,120,123,127,126
1: 124,125,119,121,122
1: 119,121,124,127,122
1: 122,125,124,127,126
1: 122,125,124,127,128
1: 127,119,126,122,125
1: 121,122,119,125,124
1: 124,125,121,128,126
1: 124,121,119,123,122
1: 120,123,124,125,119
1: 119,126,122,124,127
1: 123,125,122,120,124
1: 119,122,124,123,120
1: 127,119,122,124,125
1: 122,119,126,124,125
1: 120,124,123,125,122
1: 119,126,122,120,125
1: 126,125,120,124,123
1: 122,119,126,125,124
1: 120,126,125,119,122
1: 125,119,124,123,122
1: 119,121,125,128,124
1: 126,119,127,124,125
1: 124,122,119,123,121
1: 124,122,119,123,120
1: 123,120,124,125,126
1: 123,120,124,125,119
1: 119,124,122,121,126
1: 119,124,122,121,125
1: 124,125,127,126,122
1: 119,125,124,127,122
1: 122,125,124,121,126
1: 126,122,127,124,125
1: 120,122,125,123,124
1: 124,123,122,119,127
1: 126,122,127,120,123
1: 124,119,121,125,122
1: 122,125,124,119,126
1: 124,122,125,123,120
1: 120,123,119,125,124
1: 120,125,123,124,122
1: 120,123,127,126,122
1: 125,124,126,119,122
1: 121,122,125,124,128
1: 122,123,124,120,125
1: 121,122,124,128,125
1: 120,119,123,124,121
1: 119,125,124,122,121
1: 124,123,122,121,119
1: 119,127,124,121,126
1: 120,123,125,122,124
1: 122,126,124,119,125
1: 119,123,125,124,122
1: 128,126,125,122,124
1: 119,122,123,125,124
1: 120,123,119,127,126
1: 122,123,126,127,120
1: 127,119,124,125,122
1: 121,119,122,125,124
1: 127,122,125,123,120
1: 122,126,124,125,119
1: 122,126,124,125,127
1: 119,122,121,124,125
1: 128,126,125,120,124
1: 121,124,128,125,122
1: 123,122,124,126,127
1: 122,119,127,123,120
1: 119,122,120,123,126
1: 119,126,125,120,124
1: 120,123,121,125,124
1: 122,123,125,120,124
1: 124,125,122,121,123
1: 123,121,124,120,122
1: 119,121,122,127,126
1: 120,119,124,123,125
1: 123,120,124,121,122
1: 126,119,120,123,122
1: 124,125,123,120,119
1: 127,126,120,122,125
1: 121,119,122,124,127
1: 123,120,119,124,127
1: 119,126,122,125,124
1: 119,125,122,120,124
1: 125,119,123,122,120
1: 121,124,122,128,119
1: 121,120,123,125,124
1: 127,122,119,125,120
1: 125,124,123,120,122
1: 122,126,119,124,125
1: 120,123,125,126,122
1: 120,122,126,127,125
1: 119,122,123,127,126
1: 119,122,123,127,124
1: 119,125,122,124,120
1: 121,119,120,123,124
1: 125,123,120,122,124
1: 119,120,123,125,124
1: 124,125,127,119,122
1: 122,127,119,123,120
1: 119,124,127,126,125
1: 122,124,123,125,120
1: 120,123,128,121,125
1: 119,122,120,124,123
1: 124,121,125,119,122
1: 120,122,119,121,127
1: 123,120,125,124,121
1: 123,120,125,124,126
1: 120,124,125,121,122
1: 122,127,123,120,125
1: 123,124,120,122,125
1: 124,125,126,123,120
1: 122,119,126,120,123
1: 119,122,124,126,127
1: 124,123,120,122,125
1: 124,125,119,123,120
1: 126,125,120,121,124
1: 122,119,124,125,128
1: 122,125,126,124,119
1: 119,126,122,124,128
1: 126,127,122,124,125
1: 119,128,126,122,121
1: 120,123,125,121,119
1: 119,126,125,122,124
1: 123,120,119,122,127
1: 120,123,119,125,126
1: 123,119,120,126,125
1: 124,125,122,121,120
1: 124,126,122,119,125
1: 124,126,120,123,122
1: 123,120,124,119,122
1: 119,126,127,121,124
1: 124,122,120,125,123
1: 119,126,127,125,124
1: 120,123,122,126,124
1: 125,120,122,124,123
1: 120,123,122,126,127
1: 121,124,120,123,122
1: 122,119,123,124,126
1: 126,119,125,124,123
1: 120,124,125,119,123
1: 122,127,126,123,120
1: 123,120,119,125,127
1: 125,123,124,120,121
1: 124,125,126,122,119
1: 128,125,126,122
1: 120,126,124,122
1: 125,119,123,122
1: 122,124,121,120
1: 119,125,124,123
1: 121,123,119,124
1: 122,125,121,119
1: 122,125,121,120
1: 119,121,127,126
1: 122,126,121,125
1: 119,126,120,121
1: 119,126,120,125
1: 119,126,120,123
1: 126,119,121,122
1: 123,126,119,127
1: 122,126,124,119
1: 124,125,127,121
1: 125,122,119,126
1: 124,128,121,123
1: 124,121,120,123
1: 124,121,120,125
1: 123,121,125,120
1: 123,119,122,125
1: 124,119,127,126
1: 123,125,122,124
1: 123,125,122,120
1: 125,122,121,124
1: 126,123,120,127
1: 120,124,123,125
1: 119,121,128,122
1: 124,123,125,126
1: 124,123,125,127
1: 122,126,120,123
1: 124,123,125,121
1: 119,120,123,122
1: 119,126,122,125
1: 124,126,121,123
1: 127,121,120,123
1: 122,123,127,126
1: 122,123,127,121
1: 121,123,124,122
1: 124,122,119,127
1: 127,119,122,125
1: 122,124,128,121
1: 119,120,124,121
1: 126,127,124,122
1: 123,120,125,122
1: 124,122,125,121
1: 124,122,125,120
1: 124,123,119,121
1: 124,123,119,120
1: 120,123,127,126
1: 120,123,127,125
1: 119,123,122,127
1: 119,123,122,120
1: 127,122,125,126
1: 119,122,125,123
1: 119,122,125,121
1: 121,119,125,126
1: 123,126,120,122
1: 120,122,123,126
1: 120,122,123,125
1: 120,124,122,126
1: 120,124,122,125
1: 120,119,123,127
1: 119,123,121,124
1: 123,124,125,122
1: 127,119,125,122
1: 121,122,120,124
1: 125,123,119,122
1: 124,125,121,123
1: 121,125,122,123
1: 122,121,119,126
1: 122,121,119,123
1: 120,125,119,123
1: 127,119,126,120
1: 121,119,122,127
1: 125,123,119,124
1: 126,119,127,121
1: 120,127,122,119
1: 122,119,120,125
1: 124,120,122,125
1: 124,120,122,123
1: 125,121,124,119
1: 120,123,121,126
1: 125,121,120,123
1: 125,121,120,124
1: 119,125,124,127
1: 126,119,123,120
1: 120,123,119,127
1: 127,124,125,122
1: 119,123,121,120
1: 121,124,123,119
1: 119,124,123,122
1: 119,120,121,122
1: 119,122,127,128
1: 119,122,127,125
1: 119,122,127,120
1: 123,124,128,120
1: 125,126,124,119
1: 123,121,128,126
1: 121,124,128,125
1: 127,120,122,124
1: 119,122,124,120
1: 119,122,123,125
1: 119,121,124,123
1: 122,119,126,125
1: 122,119,126,120
1: 122,119,126,121
1: 122,119,126,124
1: 124,119,121,120
1: 126,127,122,128
1: 127,126,119,123
1: 121,123,122,124
1: 119,125,127,122
1: 119,124,122,123
1: 119,124,122,127
1: 119,124,122,120
1: 119,124,122,128
1: 124,120,123,121
1: 119,127,123,120
1: 119,127,123,124
1: 127,126,125,122
1: 120,124,126,122
1: 122,124,119,128
1: 122,124,119,127
1: 122,124,119,126
1: 122,124,119,120
1: 124,119,125,126
1: 119,120,126,121
1: 121,127,126,119
1: 126,125,119,124
1: 123,119,120,122
1: 122,125,119,120
1: 122,125,119,127
1: 126,120,125,128
1: 122,120,127,123
1: 122,120,127,126
1: 124,119,123,122
1: 119,126,121,124
1: 119,126,125,127
1: 125,124,126,127
1: 122,126,125,123
1: 121,122,128,124
1: 127,125,120,123
1: 122,126,119,123
1: 122,126,119,127
1: 127,125,124,119
1: 121,125,124,119
1: 121,125,124,123
1: 124,119,123,121
1: 122,127,125,119
1: 125,122,124,121
1: 125,122,124,120
1: 125,122,124,123
1: 122,127,125,126
1: 120,124,126,119
1: 122,120,126,127
1: 120,119,125,122
1: 124,121,128,122
1: 122,119,124,126
1: 120,119,125,124
1: 120,119,125,121
1: 125,123,122,119
1: 120,121,128,123
1: 120,123,126,121
1: 125,121,122,120
1: 119,125,128,122
1: 126,122,127,125
1: 126,122,127,124
1: 123,124,121,122
1: 123,125,119,122
1: 123,120,127,128
1: 121,125,119,123
1: 127,122,119,120
1: 127,122,119,128
1: 124,122,121,119
1: 124,122,121,126
1: 123,122,120,124
1: 123,120,126,127
1: 126,124,119,127
1: 122,119,121,123
1: 121,127,124,123
1: 123,122,125,120
1: 123,120,127,126
1: 119,127,122,121
1: 119,127,122,128
1: 119,125,122,120
1: 119,127,122,120
1: 120,123,126,122
1: 127,119,124,122
1: 122,126,124,127
1: 119,125,123,124
1: 121,124,122,127
1: 121,124,122,126
1: 121,124,122,120
1: 127,126,122,124
1: 125,122,123,124
1: 122,119,125,128
1: 123,125,120,121
1: 123,126,127,128
1: 119,123,120,127
1: 119,123,120,125
1: 119,123,124,121
1: 119,120,125,126
1: 119,120,125,127
1: 125,121,119,120
1: 126,124,122,120
1: 121,124,127,125
1: 119,121,125,122
1: 122,120,125,124
1: 122,120,125,127
1: 122,120,125,126
1: 119,121,120,125
1: 125,124,119,126
1: 119,121,120,123
1: 119,123,125,126
1: 119,126,122,128
1: 126,122,119,125
1: 119,126,127,125
1: 121,120,123,119
1: 123,119,125,120
1: 122,126,127,128
1: 122,126,127,124
1: 122,126,127,120
1: 124,126,123,121
1: 121,119,120,123
1: 127,125,126,119
1: 122,126,123,120
1: 123,122,124,120
1: 123,127,126,122
1: 124,125,120,119
1: 122,124,119,121
1: 125,120,123,124
1: 128,125,123,122
1: 119,126,121,122
1: 119,124,121,128
1: 119,124,121,120
1: 121,120,119,122
1: 124,125,128,122
1: 123,119,124,122
1: 119,125,121,124
1: 127,123,122,126
1: 121,123,119,122
1: 123,124,122,127
1: 124,122,123,126
1: 124,122,123,121
1: 121,123,124,120
1: 121,123,124,125
1: 121,125,123,119
1: 120,125,123,124
1: 121,119,123,120
1: 128,121,124,127
1: 122,127,119,121
1: 125,121,123,122
1: 121,128,119,122
1: 119,124,120,122
1: 121,124,123,122
1: 121,122,126,123
1: 127,122,126,120
1: 121,119,127,124
1: 124,123,125,120
1: 123,121,124,125
1: 128,125,121,124
1: 122,121,123,124
1: 119,126,123,122
1: 125,119,120,124
1: 125,120,122,127
1: 123,124,126,127
1: 123,124,126,120
1: 124,125,126,123
1: 124,125,126,119
1: 119,121,123,122
1: 123,122,124,121
1: 123,122,124,125
1: 123,120,128,121
1: 122,127,126,123
1: 119,122,120,125
1: 123,121,124,122
1: 126,120,124,122
1: 120,122,126,124
1: 121,124,125,123
1: 119,123,120,126
1: 128,125,119,121
1: 120,126,128,123
1: 123,128,124,122
1: 126,124,121,125
1: 120,122,127,123
1: 124,119,122,126
1: 119,124,123,125
1: 119,127,124,120
1: 119,127,124,125
1: 120,124,125,122
1: 127,122,120,123
1: 121,120,124,125
1: 121,120,124,123
1: 124,122,120,128
1: 122,124,126,125
1: 119,125,127,128
1: 119,125,127,124
1: 119,125,127,120
1: 121,126,119,120
1: 119,124,126,122
1: 123,125,124,121
1: 122,125,126,127
1: 122,125,126,120
1: 122,120,124,123
1: 122,120,124,119
1: 124,120,127,122
1: 120,125,128,124
1: 122,125,127,119
1: 124,122,119,128
1: 121,122,125,128
1: 121,122,125,124
1: 122,124,128,126
1: 120,123,119,126
1: 128,124,126,122
1: 120,119,123,122
1: 120,124,125,123
1: 122,120,119,123
1: 120,124,125,121
1: 121,119,122,128
1: 119,120,122,128
1: 119,120,122,124
1: 125,124,127,122
1: 119,120,122,126
1: 121,119,122,125
1: 120,125,119,126
1: 123,119,120,124
1: 125,126,120,119
1: 125,126,120,124
1: 123,119,124,121
1: 126,123,127,120
1: 125,122,126,119
1: 126,127,122,119
1: 122,123,120,126
1: 122,123,120,128
1: 125,126,119,122
1: 120,123,127,121
1: 128,125,126,124
1: 122,119,127,124
1: 122,119,127,121
1: 126,119,124,122
1: 119,120,123,125
1: 126,122,123,128
1: 126,122,123,127
1: 126,122,123,120
1: 127,122,123,120
1: 127,122,123,124
1: 119,127,124,122
1: 120,127,123,119
1: 128,126,119,122
1: 122,123,121,120
1: 122,123,125,127
1: 122,123,125,121
1: 119,124,125,128
1: 119,124,125,121
1: 122,119,123,121
1: 122,119,123,125
1: 122,119,123,127
1: 119,125,122,126
1: 119,125,122,121
1: 122,127,120,123
1: 122,127,120,124
1: 124,125,119,120
1: 119,122,126,121
1: 119,122,126,120
1: 123,120,122,126
1: 122,127,124,126
1: 123,120,119,121
1: 119,127,126,124
1: 119,127,126,120
1: 119,122,125,128
1: 126,119,120,124
1: 126,119,120,125
1: 123,126,120,121
1: 125,126,122,119
1: 122,128,125,124
1: 122,123,126,119
1: 127,124,128,121
1: 126,120,123,122
1: 122,125,124,126
1: 122,125,124,128
1: 123,120,121,124
1: 120,119,124,125
1: 120,119,124,127
1: 119,121,122,128
1: 120,123,121,122
1: 120,119,123,125
1: 119,126,124,127
1: 119,126,124,120
1: 119,126,124,121
1: 122,125,120,121
1: 122,125,120,124
1: 122,125,120,126
1: 124,123,121,125
1: 124,121,119,123
1: 124,121,119,120
1: 124,121,119,125
1: 119,121,122,124
1: 120,121,124,122
1: 121,125,122,119
1: 127,124,120,122
1: 119,127,120,123
1: 121,128,125,120
1: 124,121,125,119
1: 124,121,125,123
1: 126,128,119,122
1: 123,119,127,125
1: 120,125,123,122
1: 123,119,126,120
1: 119,120,126,122
1: 124,122,120,121
1: 126,120,123,127
1: 126,120,127,119
1: 122,126,125,119
1: 125,123,121,124
1: 123,122,119,124
1: 123,122,119,120
1: 126,120,125,122
1: 122,119,124,120
1: 121,122,124,123
1: 124,125,121,119
1: 125,122,123,120
1: 119,122,121,125
1: 119,122,121,126
1: 124,126,122,125
1: 124,126,122,119
1: 125,120,123,119
1: 121,123,120,125
1: 121,120,122,124
1: 119,126,120,122
1: 123,120,121,122
1: 125,119,122,124
1: 119,128,124,125
1: 121,122,119,126
1: 124,127,126,122
1: 120,121,125,123
1: 124,126,121,125
1: 123,120,125,121
1: 123,120,125,126
1: 122,119,128,126
1: 120,121,124,123
1: 123,124,125,120
1: 124,119,126,122
1: 123,124,121,120
1: 123,124,121,125
1: 123,124,121,119
1: 120,125,122,123
1: 124,122,126,125
1: 123,124,120,119
1: 123,120,119,126
1: 122,123,124,120
1: 122,121,124,120
1: 125,121,124,122
1: 122,121,120,123
1: 123,120,124,119
1: 120,123,124,119
1: 120,123,124,126
1: 120,123,124,128
1: 119,121,125,124
1: 119,122,128,124
1: 121,119,126,127
1: 126,119,127,122
1: 120,122,125,126
1: 120,122,119,124
1: 128,127,119,122
1: 120,122,125,119
1: 120,122,119,123
1: 124,120,127,126
1: 119,123,125,122
1: 124,126,119
1: 124,127,122
1: 119,127,128
1: 119,127,120
1: 119,127,125
1: 122,125,128
1: 122,121,123
1: 127,126,123
1: 127,126,125
1: 127,126,120
1: 122,121,125
1: 126,120,124
1: 126,120,121
1: 125,124,127
1: 123,120,128
1: 128,124,126
1: 125,123,122
1: 119,121,125
1: 121,127,119
1: 121,127,123
1: 120,121,122
1: 119,128,122
1: 127,120,126
1: 127,120,123
1: 125,123,121
1: 122,120,128
1: 126,125,122
1: 120,119,121
1: 126,122,128
1: 126,122,124
1: 119,128,127
1: 119,128,124
1: 120,124,126
